STATUS | wrapper  | 2018/07/25 16:45:46 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2018/11/21 04:04:04 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:04:04 | Nov 21, 2018 4:04:04 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:04:04 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:04:04 | Nov 21, 2018 4:04:04 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:04:04 | INFO: Fetching URL https://en.wikipedia.org/w/index.php?maxlag=5&title=ANSI+C&action=raw&redirect=
INFO   | jvm 1    | 2018/11/21 04:04:04 | Nov 21, 2018 4:04:04 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:04:04 | INFO: [en.wikipedia.org] Successfully retrieved text of ANSI C
INFO   | jvm 1    | 2018/11/21 04:04:04 | web - 2018-11-21 04:04:04,438 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:04:24 | web - 2018-11-21 04:04:24,789 [qtp1435909461-23] INFO  i.u.w.c.g.SocialNetworkGraphServiceImpl - Starting building hitting pages network graph
INFO   | jvm 1    | 2018/11/21 04:04:24 | web - 2018-11-21 04:04:24,872 [qtp1435909461-23] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:04:25 | web - 2018-11-21 04:04:25,588 [qtp1435909461-22] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:04:25 | web - 2018-11-21 04:04:25,589 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - Java (programming language)
INFO   | jvm 1    | 2018/11/21 04:04:25 | web - 2018-11-21 04:04:25,659 [qtp1435909461-22] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:04:32 | web - 2018-11-21 04:04:32,874 [qtp1435909461-28] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:04:33 | web - 2018-11-21 04:04:33,210 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:04:33 | web - 2018-11-21 04:04:33,232 [qtp1435909461-28] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:04:34 | web - 2018-11-21 04:04:34,439 [qtp1435909461-25] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:04:34 | web - 2018-11-21 04:04:34,445 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:04:54 | web - 2018-11-21 04:04:54,873 [qtp1435909461-23] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:04:54 | web - 2018-11-21 04:04:54,873 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - ANSI C
INFO   | jvm 1    | 2018/11/21 04:04:54 | web - 2018-11-21 04:04:54,927 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON && NOT in mongo ...try get from wikipedia - ANSI C
INFO   | jvm 1    | 2018/11/21 04:04:54 | web - 2018-11-21 04:04:54,927 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - titleOriginal => ANSI C
INFO   | jvm 1    | 2018/11/21 04:04:54 | web - 2018-11-21 04:04:54,927 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - WikiPages from Domain => en.wikipedia.org
INFO   | jvm 1    | 2018/11/21 04:04:54 | Nov 21, 2018 4:04:54 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:04:54 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:04:55 | Nov 21, 2018 4:04:55 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:04:55 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:04:55 | Nov 21, 2018 4:04:55 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:04:55 | INFO: Fetching URL https://en.wikipedia.org/w/index.php?maxlag=5&title=ANSI+C&action=raw&redirect=
INFO   | jvm 1    | 2018/11/21 04:04:55 | Nov 21, 2018 4:04:55 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:04:55 | INFO: [en.wikipedia.org] Successfully retrieved text of ANSI C
INFO   | jvm 1    | 2018/11/21 04:04:55 | web - 2018-11-21 04:04:55,306 [qtp1435909461-23] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:04:55 | web - 2018-11-21 04:04:55,660 [qtp1435909461-22] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:04:55 | web - 2018-11-21 04:04:55,748 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:04:55 | web - 2018-11-21 04:04:55,752 [qtp1435909461-22] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:03 | web - 2018-11-21 04:05:03,234 [qtp1435909461-28] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:05:03 | web - 2018-11-21 04:05:03,235 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - javac
INFO   | jvm 1    | 2018/11/21 04:05:03 | web - 2018-11-21 04:05:03,292 [qtp1435909461-28] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:04 | web - 2018-11-21 04:05:04,446 [qtp1435909461-25] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:05:04 | web - 2018-11-21 04:05:04,446 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - Java (programming language)
INFO   | jvm 1    | 2018/11/21 04:05:04 | web - 2018-11-21 04:05:04,608 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:25 | web - 2018-11-21 04:05:25,307 [qtp1435909461-23] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:05:25 | web - 2018-11-21 04:05:25,313 [qtp1435909461-23] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:25 | web - 2018-11-21 04:05:25,753 [qtp1435909461-22] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:05:25 | web - 2018-11-21 04:05:25,754 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - javac
INFO   | jvm 1    | 2018/11/21 04:05:25 | web - 2018-11-21 04:05:25,805 [qtp1435909461-22] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:33 | web - 2018-11-21 04:05:33,293 [qtp1435909461-28] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:05:33 | web - 2018-11-21 04:05:33,296 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:05:33 | web - 2018-11-21 04:05:33,386 [qtp1435909461-28] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:34 | web - 2018-11-21 04:05:34,609 [qtp1435909461-25] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:05:34 | web - 2018-11-21 04:05:34,774 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:05:34 | web - 2018-11-21 04:05:34,779 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:55 | web - 2018-11-21 04:05:55,314 [qtp1435909461-23] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:05:55 | web - 2018-11-21 04:05:55,314 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - Java (programming language)
INFO   | jvm 1    | 2018/11/21 04:05:55 | web - 2018-11-21 04:05:55,372 [qtp1435909461-23] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:05:55 | web - 2018-11-21 04:05:55,806 [qtp1435909461-22] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:05:55 | web - 2018-11-21 04:05:55,809 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:05:55 | web - 2018-11-21 04:05:55,814 [qtp1435909461-22] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:03 | web - 2018-11-21 04:06:03,393 [qtp1435909461-28] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:06:03 | web - 2018-11-21 04:06:03,393 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - address bus
INFO   | jvm 1    | 2018/11/21 04:06:03 | web - 2018-11-21 04:06:03,445 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON && NOT in mongo ...try get from wikipedia - address bus
INFO   | jvm 1    | 2018/11/21 04:06:03 | web - 2018-11-21 04:06:03,445 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - titleOriginal => address bus
INFO   | jvm 1    | 2018/11/21 04:06:03 | web - 2018-11-21 04:06:03,446 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - WikiPages from Domain => en.wikipedia.org
INFO   | jvm 1    | 2018/11/21 04:06:03 | Nov 21, 2018 4:06:03 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:06:03 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:06:03 | Nov 21, 2018 4:06:03 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:06:03 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:06:03 | Nov 21, 2018 4:06:03 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:06:03 | INFO: Fetching URL https://en.wikipedia.org/w/index.php?maxlag=5&title=Address+bus&action=raw&redirect=
INFO   | jvm 1    | 2018/11/21 04:06:03 | Nov 21, 2018 4:06:03 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:06:03 | INFO: [en.wikipedia.org] Successfully retrieved text of address bus
INFO   | jvm 1    | 2018/11/21 04:06:03 | web - 2018-11-21 04:06:03,791 [qtp1435909461-28] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:04 | web - 2018-11-21 04:06:04,781 [qtp1435909461-25] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:06:04 | web - 2018-11-21 04:06:04,781 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - javac
INFO   | jvm 1    | 2018/11/21 04:06:05 | web - 2018-11-21 04:06:04,934 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,374 [qtp1435909461-23] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,457 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,543 [qtp1435909461-23] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,815 [qtp1435909461-22] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,815 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - address bus
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,862 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON && NOT in mongo ...try get from wikipedia - address bus
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,863 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - titleOriginal => address bus
INFO   | jvm 1    | 2018/11/21 04:06:25 | web - 2018-11-21 04:06:25,863 [qtp1435909461-22] INFO  i.u.w.course.search.PageServiceImpl - WikiPages from Domain => en.wikipedia.org
INFO   | jvm 1    | 2018/11/21 04:06:25 | Nov 21, 2018 4:06:25 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:06:25 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:06:26 | Nov 21, 2018 4:06:26 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:06:26 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:06:26 | Nov 21, 2018 4:06:26 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:06:26 | INFO: Fetching URL https://en.wikipedia.org/w/index.php?maxlag=5&title=Address+bus&action=raw&redirect=
INFO   | jvm 1    | 2018/11/21 04:06:26 | Nov 21, 2018 4:06:26 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:06:26 | INFO: [en.wikipedia.org] Successfully retrieved text of address bus
INFO   | jvm 1    | 2018/11/21 04:06:26 | web - 2018-11-21 04:06:26,376 [qtp1435909461-22] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:33 | web - 2018-11-21 04:06:33,793 [qtp1435909461-28] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:06:33 | web - 2018-11-21 04:06:33,796 [qtp1435909461-28] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:34 | web - 2018-11-21 04:06:34,936 [qtp1435909461-25] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:06:34 | web - 2018-11-21 04:06:34,942 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/11/21 04:06:34 | web - 2018-11-21 04:06:34,951 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:55 | web - 2018-11-21 04:06:55,544 [qtp1435909461-23] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:06:55 | web - 2018-11-21 04:06:55,544 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - javac
INFO   | jvm 1    | 2018/11/21 04:06:55 | web - 2018-11-21 04:06:55,591 [qtp1435909461-23] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:06:56 | web - 2018-11-21 04:06:56,456 [qtp1435909461-22] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - save mongo page error : com.mongodb.MongoTimeoutException: Timed out after 30000 ms while waiting to connect. Client view of cluster state is {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.net.ConnectException: Connection refused (Connection refused)}}]
INFO   | jvm 1    | 2018/11/21 04:06:56 | web - 2018-11-21 04:06:56,459 [qtp1435909461-22] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:07:03 | web - 2018-11-21 04:07:03,798 [qtp1435909461-28] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:07:03 | web - 2018-11-21 04:07:03,798 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - Control bus
INFO   | jvm 1    | 2018/11/21 04:07:03 | web - 2018-11-21 04:07:03,844 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON && NOT in mongo ...try get from wikipedia - Control bus
INFO   | jvm 1    | 2018/11/21 04:07:03 | web - 2018-11-21 04:07:03,844 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - titleOriginal => Control bus
INFO   | jvm 1    | 2018/11/21 04:07:03 | web - 2018-11-21 04:07:03,844 [qtp1435909461-28] INFO  i.u.w.course.search.PageServiceImpl - WikiPages from Domain => en.wikipedia.org
INFO   | jvm 1    | 2018/11/21 04:07:03 | Nov 21, 2018 4:07:03 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:07:03 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:07:04 | Nov 21, 2018 4:07:04 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:07:04 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:07:04 | Nov 21, 2018 4:07:04 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:07:04 | INFO: Fetching URL https://en.wikipedia.org/w/index.php?maxlag=5&title=Control+bus&action=raw&redirect=
INFO   | jvm 1    | 2018/11/21 04:07:04 | Nov 21, 2018 4:07:04 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:07:04 | INFO: [en.wikipedia.org] Successfully retrieved text of Control bus
INFO   | jvm 1    | 2018/11/21 04:07:04 | web - 2018-11-21 04:07:04,211 [qtp1435909461-28] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:07:05 | web - 2018-11-21 04:07:04,952 [qtp1435909461-25] ERROR i.u.w.p.dao.nosql.MongoDbDaoImp - MongoDB get: NULL Exception
INFO   | jvm 1    | 2018/11/21 04:07:05 | web - 2018-11-21 04:07:04,952 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON - address bus
INFO   | jvm 1    | 2018/11/21 04:07:05 | web - 2018-11-21 04:07:04,991 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - getPageNoSql page not in mysql & mongo ON && NOT in mongo ...try get from wikipedia - address bus
INFO   | jvm 1    | 2018/11/21 04:07:05 | web - 2018-11-21 04:07:04,992 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - titleOriginal => address bus
INFO   | jvm 1    | 2018/11/21 04:07:05 | web - 2018-11-21 04:07:04,992 [qtp1435909461-25] INFO  i.u.w.course.search.PageServiceImpl - WikiPages from Domain => en.wikipedia.org
INFO   | jvm 1    | 2018/11/21 04:07:05 | Nov 21, 2018 4:07:04 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:07:05 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:07:05 | Nov 21, 2018 4:07:05 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:07:05 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:07:05 | Nov 21, 2018 4:07:05 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:07:05 | INFO: Fetching URL https://en.wikipedia.org/w/index.php?maxlag=5&title=Address+bus&action=raw&redirect=
INFO   | jvm 1    | 2018/11/21 04:07:05 | Nov 21, 2018 4:07:05 AM Wiki getPageText
INFO   | jvm 1    | 2018/11/21 04:07:05 | INFO: [en.wikipedia.org] Successfully retrieved text of address bus
INFO   | jvm 1    | 2018/11/21 04:07:05 | web - 2018-11-21 04:07:05,287 [qtp1435909461-25] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
INFO   | jvm 1    | 2018/11/21 04:07:19 | Nov 21, 2018 4:07:19 AM Wiki search
INFO   | jvm 1    | 2018/11/21 04:07:19 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&list=search&srwhat=text&srprop=snippet%7Csectionsnippet%7CwordCount%7Cscore&srlimit=50&srsearch=java+programing+language&srnamespace=0&sroffset=0
INFO   | jvm 1    | 2018/11/21 04:07:19 | Nov 21, 2018 4:07:19 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:07:19 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&meta=siteinfo&siprop=namespaces%7Cnamespacealiases
INFO   | jvm 1    | 2018/11/21 04:07:19 | Nov 21, 2018 4:07:19 AM Wiki namespace
INFO   | jvm 1    | 2018/11/21 04:07:19 | INFO: [en.wikipedia.org] Successfully retrieved namespace list (39 namespaces)
INFO   | jvm 1    | 2018/11/21 04:07:20 | Nov 21, 2018 4:07:19 AM Wiki search
INFO   | jvm 1    | 2018/11/21 04:07:20 | INFO: Fetching URL https://en.wikipedia.org/w/api.php?format=xml&maxlag=5&action=query&list=search&srwhat=text&srprop=snippet%7Csectionsnippet%7CwordCount%7Cscore&srlimit=50&srsearch=java+programing+language&srnamespace=0&sroffset=50
INFO   | jvm 1    | 2018/11/21 04:07:20 | Nov 21, 2018 4:07:20 AM Wiki search
INFO   | jvm 1    | 2018/11/21 04:07:20 | INFO: [en.wikipedia.org] Successfully searched for string "java programing language" (97 items found)
INFO   | jvm 1    | 2018/11/21 04:07:20 | web - 2018-11-21 04:07:20,505 [qtp1435909461-26] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 97 
INFO   | jvm 1    | 2018/11/21 04:07:20 | web - 2018-11-21 04:07:20,505 [qtp1435909461-26] INFO  org.mongodb.driver.cluster - Cluster description not yet available. Waiting for 30000 ms before timing out
